under30,ipip_O_vivimag,ipip_O_ricvoca,ipip_O_excidea,ipip_O_quiunde,ipip_O_difword,ipip_O_reflthi,ipip_O_fulidea,ipip_O_difunde,ipip_O_intidea,ipip_O_notimag
over30,3,4,3,4,2,4,3,3,3,4
over30,4,3,4,4,2,4,4,3,4,4
over30,2,4,4,4,4,4,3,4,3,5
over30,3,2,3,3,1,4,2,2,3,3
over30,4,4,4,4,3,4,3,4,3,2
over30,2,5,4,4,3,4,4,3,2,2
over30,4,4,3,4,1,4,4,4,3,3
over30,3,3,3,4,2,4,3,3,3,4
over30,3,3,4,4,2,4,3,4,4,4
over30,4,5,4,4,4,4,4,2,2,4
over30,4,3,3,4,2,3,4,3,3,4
over30,2,3,3,3,1,4,2,4,3,3
over30,2,5,4,4,2,4,4,4,3,4
over30,5,4,5,5,3,4,4,2,1,4
over30,2,3,3,4,2,2,4,3,3,3
over30,4,4,4,4,3,4,4,3,3,4
under30,3,3,3,4,2,3,3,4,3,3
over30,4,5,3,4,2,4,3,3,3,3
over30,2,2,3,3,2,3,3,3,3,3
over30,4,5,4,4,4,3,4,4,4,5
over30,3,3,3,3,3,4,2,3,3,2
over30,2,5,4,4,3,2,3,3,3,3
over30,4,5,5,5,4,4,5,4,4,4
under30,5,4,3,4,1,5,4,4,4,2
over30,4,5,4,5,2,4,2,5,4,4
over30,4,4,4,3,3,4,4,4,4,5
over30,3,3,4,4,2,3,3,3,3,4
over30,4,4,5,5,2,4,5,4,4,4
over30,5,4,4,4,4,3,4,4,3,5
over30,2,3,3,3,1,3,3,3,2,3
over30,2,4,3,5,4,4,2,5,5,3
over30,2,4,3,5,2,4,3,4,3,3
over30,4,4,4,4,2,3,4,4,3,4
over30,3,4,4,4,3,3,4,4,3,4
over30,4,5,4,4,4,4,4,3,3,4
over30,4,4,4,4,4,4,4,4,4,4
over30,3,3,3,4,3,4,4,4,3,2
over30,3,5,5,4,2,3,4,5,4,4
over30,3,4,4,3,1,4,3,3,2,2
under30,4,4,3,2,2,4,3,4,3,3
over30,2,2,3,3,2,4,2,3,3,3
over30,4,4,5,5,3,4,5,5,5,5
over30,3,4,4,4,3,4,4,4,4,4
under30,4,5,4,5,4,4,4,4,5,5
over30,4,4,3,3,1,4,3,2,2,3
over30,4,3,3,2,3,2,2,3,2,3
over30,4,4,4,5,1,3,3,5,4,5
under30,5,4,4,4,3,4,4,3,3,4
over30,4,4,3,4,2,4,3,4,2,3
over30,4,4,4,4,3,4,4,4,4,4
under30,4,2,2,4,1,3,4,3,2,4
over30,3,3,3,4,2,3,3,3,3,4
over30,4,4,3,3,3,5,3,5,4,4
under30,3,3,2,3,2,2,3,2,2,4
over30,2,2,2,4,2,4,2,2,2,2
under30,5,4,5,5,3,4,5,4,5,4
over30,3,2,4,5,2,3,3,5,5,5
over30,3,3,3,3,2,4,4,2,1,4
over30,4,3,3,4,3,4,4,4,4,4
over30,3,4,3,3,1,3,2,3,3,3
over30,4,4,4,5,2,3,4,4,3,2
over30,3,3,3,3,2,4,4,2,4,2
over30,5,2,5,4,1,3,5,4,5,5
over30,5,4,5,5,3,5,5,5,5,1
over30,4,4,4,4,3,4,4,4,4,4
under30,5,4,4,4,4,2,4,4,3,4
over30,4,4,3,3,3,4,3,4,4,4
over30,3,4,3,4,1,3,2,5,5,4
over30,3,3,3,4,2,4,4,3,3,3
over30,4,4,3,4,3,3,4,4,3,4
over30,2,4,3,4,2,4,3,3,3,3
over30,4,4,4,4,3,4,3,4,4,4
under30,4,4,4,4,2,4,4,2,4,2
over30,3,5,4,4,2,4,4,2,4,4
over30,4,4,3,4,1,5,3,4,2,2
over30,4,5,4,4,3,4,4,3,3,4
over30,3,1,3,2,2,3,4,3,3,2
over30,5,3,3,4,1,4,3,3,2,4
under30,2,3,3,2,1,2,3,3,3,3
over30,2,4,3,4,3,3,2,3,3,4
under30,3,3,3,4,3,5,3,4,3,3
over30,4,4,4,4,3,4,4,4,4,4
over30,4,4,4,4,4,4,3,3,4,5
over30,3,4,3,4,1,4,4,3,4,4
under30,4,4,4,3,2,3,3,3,4,1
over30,4,5,2,4,4,4,2,4,3,4
over30,3,3,3,4,3,3,3,3,3,3
over30,5,4,4,5,3,4,5,5,5,5
over30,4,4,3,4,4,4,4,5,4,5
over30,4,2,2,3,4,2,5,4,3,4
over30,4,3,3,4,2,3,3,3,2,3
over30,5,4,4,4,2,4,4,4,3,4
over30,3,4,3,3,3,3,3,3,3,3
over30,4,4,4,5,4,5,4,4,4,1
under30,4,5,4,4,4,4,4,5,5,2
over30,3,2,4,3,3,5,3,3,2,3
over30,5,4,4,5,2,5,4,5,5,3
over30,3,4,4,4,3,3,4,4,2,4
under30,5,5,4,4,5,4,4,5,5,5
over30,3,4,4,4,3,4,3,4,3,4
over30,2,4,3,4,2,3,3,4,3,4
over30,5,4,4,5,1,4,3,3,3,5
over30,1,3,3,4,3,4,4,3,4,4
over30,4,4,4,4,4,4,5,4,4,5
over30,4,3,3,4,2,4,3,2,4,5
over30,4,4,3,4,2,4,3,4,3,4
under30,5,4,5,4,4,4,4,4,4,5
under30,4,4,4,5,4,4,4,4,4,5
over30,2,4,4,4,4,3,4,4,3,4
under30,2,3,4,5,4,4,4,4,3,4
under30,4,4,4,4,4,4,4,4,4,3
over30,3,2,3,4,3,4,4,4,5,4
over30,2,2,3,4,1,4,4,4,4,4
over30,2,4,4,4,3,4,3,4,4,4
over30,3,5,3,5,4,3,3,5,4,4
over30,1,3,2,4,1,5,1,3,3,3
over30,3,4,5,4,3,4,5,3,3,5
over30,4,4,3,4,2,4,3,4,3,4
over30,2,4,3,3,2,3,2,2,4,3
under30,4,4,4,3,2,3,4,4,5,4
over30,2,4,3,4,3,3,2,4,4,4
over30,2,2,2,3,2,3,2,3,3,3
under30,4,4,3,4,4,4,4,5,5,5
over30,4,4,4,4,4,3,5,5,4,5
over30,2,5,4,4,2,3,2,4,4,3
over30,3,4,4,4,3,2,3,4,4,4
over30,3,4,2,4,3,3,3,3,3,4
under30,3,4,4,4,4,5,4,3,4,4
over30,3,3,3,3,1,3,2,2,3,3
over30,3,5,5,5,1,4,5,5,3,5
over30,5,4,5,2,2,4,5,1,4,5
over30,3,3,3,3,2,3,3,4,3,4
over30,5,5,4,5,4,4,5,5,5,5
over30,4,4,3,4,2,4,3,4,3,4
over30,3,4,4,4,3,4,4,4,4,4
over30,2,2,3,3,2,2,3,2,2,2
over30,3,5,4,5,2,3,4,4,5,3
over30,3,3,2,4,3,3,3,3,3,3
over30,3,5,2,4,2,4,3,3,3,4
over30,2,5,3,4,3,4,3,4,4,4
over30,4,4,4,4,2,4,4,4,3,5
over30,5,3,4,4,2,3,5,3,4,1
over30,4,3,3,4,3,4,3,4,3,5
over30,3,4,4,5,4,4,3,4,4,4
over30,4,4,3,3,3,4,4,3,3,4
over30,3,5,4,4,3,4,4,5,4,4
over30,5,4,3,4,4,4,3,2,3,5
over30,4,2,4,4,1,4,4,4,4,4
over30,2,3,4,5,3,5,5,5,5,4
over30,1,3,4,5,1,5,3,3,3,2
over30,4,4,4,5,3,3,3,3,3,4
over30,3,4,4,4,2,4,4,4,4,4
under30,4,4,4,5,4,4,4,3,5,2
under30,4,3,5,4,3,3,5,3,4,4
over30,3,4,3,5,4,5,3,5,5,4
over30,5,5,4,4,2,5,5,5,5,5
over30,2,5,4,4,3,4,3,4,2,3
under30,3,2,4,3,1,2,4,4,3,3
over30,3,4,3,3,3,3,3,3,3,3
over30,5,3,4,4,3,2,4,3,3,4
over30,4,4,4,4,3,5,3,2,3,5
over30,2,3,3,4,2,4,2,3,3,3
over30,2,4,4,5,2,4,3,5,3,5
over30,5,4,4,5,2,5,5,5,5,1
over30,5,3,3,4,1,4,4,4,4,4
over30,3,4,4,5,3,4,5,5,1,4
under30,5,4,4,4,3,5,4,4,4,5
over30,3,4,4,4,1,4,4,2,2,3
over30,4,5,3,4,4,4,2,3,3,4
over30,4,4,3,4,2,4,3,4,3,4
over30,4,2,3,4,3,3,4,3,3,3
under30,4,3,2,3,1,3,1,2,3,3
over30,3,3,3,4,3,4,3,3,3,3
over30,2,4,3,3,4,3,3,2,3,3
over30,5,4,5,4,5,5,5,5,5,4
over30,4,2,5,4,3,2,4,3,3,3
over30,3,3,4,4,2,4,4,3,2,5
under30,3,2,3,3,1,4,3,2,3,4
over30,4,4,4,4,4,5,2,2,4,4
over30,5,3,4,3,3,2,4,3,3,3
over30,4,5,3,5,3,4,3,4,4,2
over30,5,5,4,4,1,4,4,3,2,5
over30,5,5,4,5,5,4,5,5,5,5
over30,2,3,4,4,2,4,4,2,3,3
over30,3,3,3,4,1,2,3,3,2,4
over30,2,5,3,4,4,5,3,5,5,3
over30,4,5,4,5,2,3,5,4,4,5
under30,5,5,4,5,3,4,5,3,2,5
over30,3,5,4,4,3,3,3,4,4,4
over30,2,4,3,4,2,4,3,3,3,3
over30,2,4,2,4,2,4,2,4,4,4
over30,4,4,4,4,2,4,4,4,4,4
over30,2,3,3,2,2,5,4,5,2,5
over30,4,4,4,5,1,3,4,4,3,5
over30,3,5,3,5,2,5,2,2,5,4
over30,4,4,3,4,2,5,3,4,4,4
over30,3,4,3,4,2,4,3,3,3,3
over30,2,1,5,5,3,4,4,3,3,3
under30,3,1,3,3,2,3,3,3,3,4
over30,5,3,3,3,1,4,3,3,3,3
under30,4,4,3,4,4,2,3,4,2,4
under30,4,4,5,5,4,4,3,5,5,5
over30,4,4,3,2,2,2,2,2,4,4
over30,4,3,4,4,1,4,4,3,3,4
over30,3,4,4,4,3,3,3,4,4,4
over30,3,3,3,3,3,3,3,3,3,3
over30,3,4,3,3,3,3,2,2,3,3
over30,5,4,4,4,3,4,4,4,4,5
under30,5,1,5,5,5,4,4,5,5,5
over30,4,4,3,4,3,5,4,4,4,4
over30,3,4,3,4,3,3,3,5,4,3
under30,5,4,5,5,4,3,5,3,3,3
over30,4,4,4,5,3,4,4,5,5,4
over30,3,4,4,4,3,5,5,4,3,5
over30,3,3,3,4,3,4,3,4,2,4
over30,1,3,3,4,4,4,4,4,2,3
over30,2,2,2,3,1,4,2,3,4,3
over30,4,4,3,3,4,3,3,4,3,4
over30,2,4,4,4,2,4,3,4,3,4
under30,3,3,4,4,3,3,3,3,3,2
over30,3,4,4,4,3,3,4,3,3,2
over30,4,4,2,3,3,4,2,2,2,4
over30,5,4,4,4,2,4,5,4,4,4
over30,2,3,4,4,2,4,4,3,2,4
over30,3,4,4,4,4,4,4,5,4,4
over30,4,5,4,4,4,4,3,5,5,4
over30,2,2,3,3,2,3,3,3,3,3
over30,4,4,3,5,4,4,3,5,3,4
under30,3,2,2,4,1,4,3,3,3,4
over30,4,4,4,4,3,4,4,5,4,4
over30,5,3,4,4,3,4,3,3,3,2
over30,2,3,2,4,2,3,2,3,4,3
under30,4,2,4,2,1,4,4,2,2,2
over30,4,4,4,4,3,4,4,5,4,4
over30,4,4,4,5,2,4,4,5,5,4
under30,4,4,3,4,4,4,4,3,3,4
over30,2,2,2,3,2,3,2,3,3,3
over30,1,3,3,5,1,3,3,5,4,5
over30,3,3,4,4,2,3,2,3,4,2
over30,2,4,3,4,3,4,3,4,4,2
under30,4,3,4,4,3,4,5,5,2,2
over30,3,5,4,5,4,4,5,5,5,5
over30,5,5,4,4,2,5,4,2,4,5
under30,2,2,2,3,5,3,3,4,4,4
over30,4,5,3,5,3,4,3,5,3,5
over30,4,4,4,4,4,4,4,4,4,4
over30,4,5,5,5,5,4,5,5,5,5
over30,3,4,3,4,3,4,4,3,2,4
over30,4,5,4,4,3,4,4,4,4,4
over30,4,4,5,4,4,4,5,3,4,4
over30,5,4,4,4,3,4,4,4,3,4
over30,1,4,4,5,1,5,4,4,3,5
over30,2,4,4,4,2,4,2,3,2,4
under30,4,3,3,3,1,3,4,4,3,4
over30,3,4,3,4,3,4,3,4,4,4
over30,3,3,3,3,1,3,3,3,3,3
over30,4,4,4,4,3,4,4,5,5,3
under30,5,4,4,3,3,5,5,3,4,5
under30,4,5,4,4,4,5,4,3,4,4
over30,1,3,2,3,2,4,2,2,3,3
over30,4,4,4,4,2,4,4,3,2,2
over30,2,4,3,4,2,3,2,3,3,3
over30,4,4,4,4,2,4,4,4,2,2
over30,4,5,4,5,2,4,5,5,1,5
under30,2,4,3,4,1,4,3,2,2,3
over30,4,4,4,4,2,4,5,2,4,5
over30,4,4,4,4,1,4,5,4,4,5
over30,3,5,4,5,2,5,3,2,4,4
under30,4,3,3,4,2,3,4,3,3,2
over30,4,5,4,4,5,5,4,5,5,5
over30,3,4,2,4,3,3,3,3,3,3
over30,1,4,3,4,2,2,2,3,4,2
over30,5,4,3,4,3,4,4,3,3,4
over30,3,4,3,3,3,4,3,3,3,3
over30,4,4,3,4,2,4,3,4,4,4
over30,3,4,3,4,3,4,3,5,4,3
under30,4,4,3,3,4,3,3,2,2,4
under30,3,3,5,4,3,4,5,4,4,5
over30,5,5,4,3,2,4,3,2,2,1
over30,3,5,3,4,3,3,4,4,4,5
over30,3,4,4,4,2,5,3,4,4,4
under30,5,3,3,4,3,4,4,3,3,3
under30,4,3,4,4,2,2,5,4,4,4
over30,2,4,3,4,3,4,4,4,4,4
over30,5,5,4,4,3,3,5,5,5,5
over30,4,5,4,4,2,4,5,5,4,5
over30,5,5,5,3,3,4,5,5,5,1
over30,4,5,4,5,3,4,4,5,5,5
over30,2,3,4,4,3,4,4,4,4,4
over30,3,3,3,2,3,4,3,4,3,4
over30,3,4,4,4,1,4,4,3,2,5
under30,4,3,4,4,2,4,4,4,5,5
over30,5,4,5,4,3,4,4,3,2,2
over30,4,4,4,4,4,4,4,4,4,4
over30,5,5,3,4,4,4,2,3,3,5
under30,4,3,4,4,2,4,4,4,3,4
under30,5,4,4,5,3,4,5,4,4,4
over30,4,4,3,5,4,4,3,4,4,5
under30,2,4,3,4,2,3,4,3,3,2
over30,2,3,3,4,3,4,3,3,3,3
over30,3,5,3,3,1,5,3,4,5,5
over30,4,4,3,3,3,3,4,4,3,4
under30,4,4,3,3,3,3,2,3,3,3
over30,3,4,4,3,1,4,3,3,2,4
over30,3,4,3,4,2,4,3,4,3,4
over30,4,4,2,4,3,2,4,4,4,4
over30,4,5,4,4,4,4,5,5,5,4
under30,4,4,3,3,3,4,3,3,3,5
over30,4,5,5,5,2,3,5,4,3,4
over30,4,4,4,5,2,4,4,4,2,5
over30,3,4,5,5,2,4,5,5,4,4
over30,5,5,5,3,4,5,5,4,5,5
under30,4,3,5,5,3,5,4,5,5,5
over30,5,5,5,5,3,5,5,4,3,5
over30,4,4,3,5,4,5,3,3,3,4
over30,4,2,3,4,2,2,3,3,3,3
over30,3,3,2,4,1,4,4,2,3,3
over30,3,4,4,4,3,4,4,2,4,4
over30,3,3,3,4,1,4,3,3,3,3
over30,1,1,3,1,1,2,3,1,3,3
over30,3,4,4,4,2,4,3,3,3,3
over30,1,4,3,4,2,4,2,3,3,3
over30,1,4,3,4,2,4,2,3,3,3
under30,3,3,3,4,3,4,3,4,3,4
over30,4,5,3,4,5,4,3,4,5,2
over30,4,2,3,4,1,4,3,3,4,3
over30,2,3,2,3,1,2,2,1,2,1
over30,4,3,4,4,2,4,3,2,3,4
over30,4,4,4,4,4,5,4,4,4,5
under30,5,4,3,4,4,4,4,4,4,2
over30,4,4,4,4,4,4,4,4,4,5
under30,5,5,4,5,4,3,5,4,4,1
over30,5,4,5,5,4,3,5,4,3,5
over30,4,5,4,4,2,2,3,1,1,3
over30,4,5,4,5,3,4,4,3,3,4
over30,3,3,2,4,2,4,2,3,3,2
under30,4,4,4,5,3,4,4,5,4,5
over30,4,4,4,5,3,4,4,5,5,3
over30,5,3,3,3,1,3,4,2,2,4
under30,3,4,3,4,2,4,3,3,3,3
over30,3,4,3,4,3,2,3,4,4,4
over30,4,4,4,4,1,5,4,4,5,4
over30,3,2,3,4,2,4,2,2,4,4
under30,4,3,3,3,2,3,3,3,3,3
over30,3,4,3,3,2,4,3,4,3,4
over30,3,3,3,4,1,4,4,3,3,3
over30,3,4,4,5,3,5,5,3,3,5
over30,3,3,4,5,3,5,4,3,4,1
over30,4,3,3,4,1,3,5,3,3,5
over30,3,2,3,4,1,4,2,3,3,4
over30,2,3,2,4,3,4,3,3,4,3
under30,3,3,4,4,3,3,4,3,3,4
over30,3,3,3,3,3,4,3,3,3,4
over30,5,4,4,3,1,1,4,3,3,5
over30,4,5,3,3,4,3,3,4,2,3
over30,3,3,3,3,3,3,3,3,3,3
over30,2,3,3,2,3,3,2,3,2,2
over30,3,4,3,4,3,3,3,3,3,4
over30,1,3,3,3,1,4,2,3,3,3
over30,4,5,4,4,2,4,2,3,3,4
over30,3,4,2,4,3,4,2,4,3,3
over30,4,3,3,3,2,3,4,3,3,4
over30,3,4,2,4,3,2,3,4,2,4
over30,4,3,4,3,2,3,4,3,3,4
over30,1,4,4,4,1,5,3,2,4,1
over30,5,5,5,5,3,4,5,2,3,5
over30,2,5,4,4,4,4,3,4,4,2
over30,3,4,3,4,3,4,3,3,3,4
over30,3,4,4,5,1,5,5,3,3,2
over30,4,3,3,3,3,4,3,2,3,4
over30,4,3,4,3,2,4,5,4,4,3
over30,5,3,4,4,2,4,4,4,3,5
over30,4,3,5,5,3,3,5,5,4,4
over30,4,5,5,5,1,5,5,3,3,5
over30,3,4,3,3,2,5,4,3,3,3
over30,4,4,4,4,3,4,4,3,4,4
over30,4,4,4,4,1,5,4,4,4,5
over30,4,4,3,4,3,4,3,4,4,4
over30,4,5,4,5,4,4,5,5,4,4
over30,4,4,4,4,4,3,4,4,4,4
over30,1,5,3,4,2,5,3,2,2,3
over30,5,4,5,5,4,5,5,5,1,5
under30,3,3,3,4,3,3,4,3,3,3
under30,4,2,4,4,1,4,4,3,3,3
over30,3,2,4,4,3,3,3,4,3,4
over30,3,3,4,4,2,2,4,2,2,4
over30,4,4,3,5,3,4,3,3,2,3
over30,5,4,4,5,3,4,4,3,3,4
over30,4,4,3,4,2,3,3,3,3,4
over30,5,5,4,4,2,4,5,4,4,5
over30,5,5,4,4,3,4,4,2,3,5
over30,5,5,4,4,4,5,5,5,5,5
under30,4,4,4,4,4,4,4,3,3,5
over30,3,4,3,3,3,4,3,2,2,2
over30,3,4,2,3,2,4,3,3,3,3
over30,4,5,3,5,2,5,2,2,4,3
over30,4,2,3,4,1,5,4,3,3,4
over30,2,4,3,4,3,3,3,4,2,4
over30,4,4,4,4,3,4,4,5,5,2
over30,3,5,4,4,4,3,3,3,3,3
over30,3,5,4,4,3,3,5,4,4,4
over30,4,4,3,4,1,4,4,3,3,5
under30,2,4,4,4,4,4,2,2,2,2
over30,1,4,1,4,3,3,5,3,3,1
over30,5,4,4,4,3,4,5,4,4,4
over30,4,5,4,3,2,3,3,2,2,3
over30,4,3,1,3,2,5,1,2,2,4
over30,3,3,3,4,2,4,3,4,3,3
over30,4,3,4,4,4,3,4,4,4,5
over30,4,4,4,4,3,4,4,2,2,4
over30,5,1,5,1,1,5,5,5,5,5
over30,4,4,4,4,3,4,4,4,4,4
over30,3,5,4,5,5,2,4,4,4,3
under30,4,3,4,4,1,3,4,5,5,2
over30,2,4,4,4,2,3,4,4,4,4
over30,4,4,3,4,3,2,2,4,3,2
over30,3,4,3,4,3,4,3,3,3,4
over30,4,3,3,3,3,4,4,4,4,4
over30,1,4,3,3,3,2,2,3,3,3
under30,2,3,4,4,3,4,3,4,4,3
over30,4,5,4,5,4,4,5,5,4,5
over30,1,5,4,5,3,5,4,4,4,4
under30,5,4,4,3,4,3,4,3,3,5
under30,3,4,3,4,3,4,4,4,4,4
under30,4,3,3,3,2,2,4,3,3,5
over30,3,4,3,4,2,3,3,3,3,4
over30,2,5,5,5,1,5,3,5,1,1
over30,4,5,4,4,4,4,3,4,4,4
over30,3,3,3,4,1,3,3,3,3,3
over30,5,4,4,4,3,4,4,3,3,4
over30,4,5,4,4,1,4,4,3,3,2
over30,3,3,3,5,3,5,4,5,5,2
over30,3,5,4,4,3,5,3,5,5,4
over30,3,3,3,3,2,4,4,3,3,2
over30,5,4,4,4,3,3,4,2,2,4
over30,2,2,2,2,2,4,2,4,3,3
over30,4,4,4,5,5,2,5,5,3,4
over30,4,5,4,4,3,4,5,4,4,4
over30,4,5,3,5,3,4,3,3,3,4
over30,3,3,3,4,3,4,4,4,3,4
over30,4,4,4,4,2,3,4,3,2,4
over30,4,5,5,5,1,1,5,2,5,1
over30,3,4,4,4,3,3,3,4,3,4
over30,4,3,3,5,3,5,4,3,3,4
under30,3,2,3,4,3,2,3,3,2,4
over30,3,3,3,3,1,4,3,3,3,4
over30,3,3,3,4,2,3,3,5,3,5
over30,2,3,2,3,1,2,2,4,3,3
over30,5,5,5,5,4,4,5,5,4,1
over30,4,3,3,4,3,3,3,5,3,5
over30,4,4,3,4,4,4,3,4,3,4
under30,5,4,2,3,3,4,3,4,3,5
over30,5,4,4,4,3,4,4,4,3,5
over30,4,4,4,4,2,4,4,5,4,4
over30,3,3,3,4,2,4,4,2,2,4
under30,4,2,3,4,2,4,5,2,2,2
over30,3,4,4,4,3,3,4,4,2,4
over30,4,4,4,4,3,4,4,4,4,3
under30,4,4,3,3,3,4,4,5,4,4
over30,3,3,4,4,1,4,4,3,3,4
over30,3,3,3,4,3,4,3,2,3,3
over30,5,4,4,4,3,4,4,3,4,4
over30,2,5,4,4,3,2,3,3,2,3
over30,4,4,4,5,2,4,3,4,3,4
over30,2,4,3,4,3,3,3,4,3,4
over30,4,3,3,4,1,3,3,3,3,4
over30,5,3,4,3,2,4,4,3,3,3
over30,3,3,4,4,3,4,4,2,3,2
under30,4,2,2,4,2,4,2,4,4,4
over30,4,3,4,5,2,4,4,4,4,4
over30,3,4,3,4,3,4,3,3,3,4
over30,4,5,5,4,4,3,5,5,4,5
over30,4,5,3,3,3,4,4,4,3,4
over30,4,4,4,4,4,3,3,4,2,4
over30,2,4,3,3,2,4,4,4,3,4
under30,5,5,3,4,4,3,4,4,4,5
over30,4,3,3,3,3,4,3,1,5,3
under30,3,4,4,5,3,4,4,2,3,4
over30,3,4,5,5,3,4,5,3,3,4
over30,4,5,4,4,3,4,5,4,3,5
over30,4,4,4,4,3,4,5,3,3,5
over30,5,5,4,4,4,4,3,4,4,4
over30,3,4,3,4,2,3,3,2,3,2
over30,2,4,4,5,2,4,3,5,4,4
over30,2,1,4,3,1,2,3,2,2,3
under30,4,4,3,3,4,3,3,2,3,3
over30,3,3,3,4,3,5,5,4,2,3
over30,3,5,4,4,5,4,4,3,3,5
over30,3,3,3,3,2,3,3,3,3,3
under30,3,3,4,3,1,3,3,3,3,5
over30,4,3,3,3,2,4,4,4,3,2
over30,4,5,3,4,4,4,4,4,4,2
over30,4,4,3,4,2,4,3,4,4,4
over30,3,4,2,5,5,4,3,3,3,4
under30,2,4,4,4,2,4,2,4,4,4
over30,3,3,3,4,3,3,3,3,3,3
over30,3,4,3,4,3,4,3,4,3,4
over30,4,3,3,3,1,4,3,4,3,4
over30,4,4,3,4,2,3,4,2,4,4
over30,5,4,3,4,4,5,4,3,5,5
over30,2,3,3,3,1,3,4,3,2,4
over30,5,5,5,5,5,5,5,5,1,3
over30,4,3,4,4,2,4,4,3,3,2
over30,3,3,3,4,3,4,4,3,2,4
over30,3,3,2,3,1,4,2,3,3,3
over30,2,4,4,4,2,4,4,3,5,5
under30,5,3,5,5,2,3,5,4,4,5
over30,2,4,2,3,2,2,3,3,3,3
under30,5,4,4,4,2,3,4,4,4,5
over30,2,4,3,4,1,5,2,3,4,4
over30,4,4,4,4,3,4,4,4,4,5
over30,4,4,5,4,3,4,5,4,4,4
over30,5,4,4,5,3,5,3,4,1,5
over30,2,3,4,4,2,4,3,4,4,3
over30,3,4,2,3,3,4,4,3,3,4
under30,4,3,3,4,3,4,4,4,3,4
over30,4,4,4,3,3,4,4,3,4,4
over30,3,4,3,4,1,3,1,4,3,2
under30,5,5,4,5,5,3,4,5,3,1
over30,2,3,3,4,1,4,2,3,3,5
over30,4,5,3,4,2,5,4,2,3,5
under30,4,4,4,4,4,4,4,5,4,4
over30,2,3,4,2,1,2,5,2,2,4
over30,3,3,3,3,2,4,3,3,3,3
over30,3,3,3,4,3,3,3,2,3,3
under30,2,3,3,3,3,3,3,3,3,3
under30,3,3,3,4,1,3,3,4,3,3
over30,3,4,3,4,1,3,4,4,3,4
over30,3,3,3,3,3,3,3,3,3,3
over30,2,4,2,4,2,4,2,5,5,2
over30,3,3,3,4,3,5,4,5,4,5
over30,2,4,3,4,3,4,3,4,4,3
over30,4,4,4,5,2,4,2,4,3,4
over30,4,3,4,4,2,4,4,5,4,4
over30,2,4,3,3,2,3,2,2,2,3
over30,4,4,4,4,4,4,4,5,4,5
under30,4,3,3,3,2,3,3,3,3,3
over30,4,4,4,4,2,4,4,4,3,4
over30,4,4,3,4,3,5,4,5,5,5
over30,2,3,3,4,3,4,3,3,3,4
over30,4,4,4,4,2,4,5,5,5,2
under30,4,5,4,5,5,2,4,5,5,5
under30,4,4,3,3,3,4,3,3,3,3
over30,4,2,2,3,2,4,2,3,3,2
over30,3,5,4,4,4,4,4,4,3,3
over30,3,3,4,3,2,4,4,2,3,5
over30,5,4,3,5,3,5,4,5,4,5
over30,5,3,3,3,2,5,3,3,3,5
under30,3,5,4,3,4,4,3,3,2,4
over30,2,4,3,3,2,4,3,2,3,4
over30,5,5,5,5,3,2,5,5,5,5
over30,3,3,3,4,3,4,4,3,3,3
over30,4,5,5,5,4,5,5,2,2,5
under30,3,4,4,4,3,4,4,4,4,5
over30,4,4,4,5,4,4,4,4,3,4
over30,3,3,4,4,3,4,4,3,3,3
over30,5,5,4,5,4,4,4,4,5,5
over30,3,4,3,4,4,3,4,4,3,4
under30,4,4,5,5,4,4,5,4,3,5
under30,4,4,3,4,3,3,4,3,3,5
over30,2,4,4,5,4,4,5,4,4,5
over30,2,4,3,4,3,4,4,3,3,4
under30,4,4,3,4,3,2,3,4,4,4
over30,5,5,4,5,5,4,5,4,5,5
over30,3,4,4,4,3,4,3,4,4,4
under30,4,3,5,4,2,4,5,2,3,5
over30,3,3,4,4,3,3,4,4,2,4
over30,3,2,3,3,3,2,2,2,3,4
over30,3,3,3,4,2,4,3,4,4,3
over30,4,5,4,4,3,4,5,4,4,4
over30,2,5,4,5,2,4,2,4,4,4
under30,4,4,4,4,3,4,4,4,3,4
over30,4,4,4,4,3,4,4,5,5,5
over30,4,4,4,4,2,4,4,4,3,4
over30,5,3,2,3,2,4,3,4,4,5
over30,3,4,4,5,5,4,5,5,5,4
over30,3,2,3,4,1,2,3,2,2,3
under30,4,4,4,4,3,4,4,4,4,2
over30,4,2,4,4,4,4,5,3,3,3
over30,3,5,3,5,4,5,4,4,5,3
over30,5,4,5,5,1,5,3,4,3,5
over30,4,4,3,4,2,4,5,3,3,4
over30,5,4,4,4,2,3,4,3,4,5
over30,2,4,4,4,1,4,3,3,3,3
over30,4,4,5,5,3,4,4,5,3,5
over30,5,3,3,4,1,3,4,4,3,5
over30,4,4,4,4,3,4,4,4,4,4
over30,5,4,5,3,4,4,5,4,3,5
over30,4,4,4,3,3,4,3,4,4,3
under30,5,2,4,4,2,3,5,4,4,4
over30,3,3,5,3,3,4,5,4,3,5
over30,2,4,2,3,1,3,2,4,4,5
over30,4,4,4,4,1,4,4,5,5,5
over30,4,4,4,4,2,3,4,3,3,5
under30,3,4,3,2,3,5,4,3,3,3
over30,3,4,4,4,3,4,3,4,4,3
over30,3,3,3,3,3,3,3,3,3,3
over30,4,2,3,3,1,4,3,3,3,2
over30,2,4,3,4,1,3,2,4,3,3
over30,3,3,3,3,2,3,3,3,3,3
over30,4,4,3,4,3,4,4,4,4,4
under30,3,4,4,4,5,4,4,4,5,4
over30,4,3,4,4,3,4,4,3,3,3
under30,5,2,3,3,1,3,3,2,2,4
